ID,MINORITY,UNINSURED,HOMELESS,MIGRANT,IMMUNIZATION,EHR_IMMUNIZATION,IMMUNIZATION_PRED,IMMUNIZATION_DIFF,Recalculated Predicted,A-P ,Quartile Rank,A-P (Model),Quartile Rank (Model),,,,,
045260,66.06052382,37.26623175,0.037278658,0.757999379,30,0,25.3701543,4.629845703,25.3701543,4.629845703,2,4.629845703,2,,,,,
0452880,7.099035933,11.558669,0.175131349,0.025018764,20.58823529,0,19.42025055,1.167984744,19.42025055,1.167984744,2,1.167984744,2,,,,,
0452890,57.30988682,19.09296625,18.72147841,0,13.79310345,1,31.14789804,-17.35479459,31.14789804,-17.35479459,4,-17.35479459,4,,,,,
0452920,63.55328585,32.57506824,0,0,17.97752809,1,31.76010245,-13.78257436,31.76010245,-13.78257436,4,-13.78257436,4,,,,,
045500,46.7292351,22.96172292,10.53750792,2.87982988,37.22397476,1,30.77187438,6.452100384,30.77187438,6.452100384,2,6.452100384,2,,,,,
045630,45.39999746,22.08059545,0.546606966,0.132581264,19.04761905,1,30.01051165,-10.9628926,30.01051165,-10.9628926,3,-10.9628926,3,,,,,
045770,53.49272649,29.61996915,4.961435984,0,21.51162791,1,30.77360153,-9.261973628,30.77360153,-9.261973628,3,-9.261973628,3,,,,,
045800,56.77220756,10.13737513,2.588950117,0.539965185,7.414104882,1,31.21920121,-23.80509633,31.21920121,-23.80509633,4,-23.80509633,4,,,,,
046080,96.97085159,39.80245107,3.402231571,2.04865557,38.70967742,0,28.69755988,10.01211754,28.69755988,10.01211754,2,10.01211754,2,,,,,
046150,94.93823441,16.44767936,0.075621514,0.160695718,0,1,34.87450403,-34.87450403,34.87450403,-34.87450403,4,-34.87450403,4,,,,,
046450,80.19638433,52.75375512,0.53709604,18.24761038,21.79487179,1,37.58340345,-15.78853165,37.58340345,-15.78853165,4,-15.78853165,4,,,,,
046560,9.842703629,16.80362895,2.327263165,0.440470712,21,1,26.594616,-5.594615997,26.594616,-5.594615997,3,-5.594615997,3,,,,,
046680,69.46966784,14.49991232,1.37955223,2.203776232,79.72972973,1,32.84643186,46.88329787,32.84643186,46.88329787,1,46.88329787,1,,,,,
046810,34.48533533,28.87226378,0.969797728,5.920384225,47.94520548,1,30.26967604,17.67552944,30.26967604,17.67552944,1,17.67552944,1,,,,,
046840,69.70500087,24.93955011,10.57079354,0,67.86389414,1,32.36331668,35.50057746,32.36331668,35.50057746,1,35.50057746,1,,,,,
046860,18.12162398,15.13146735,4.215436811,0.602205259,19.44444444,0,20.63365987,-1.189215426,20.63365987,-1.189215426,2,-1.189215426,2,,,,,
046900,89.2400832,15.25141751,0.390452585,0.074695277,20.625,1,34.29601092,-13.67101092,34.29601092,-13.67101092,4,-13.67101092,4,,,,,
047000,71.69826543,23.914791,0.337620579,2.017684887,39.09090909,1,33.02221603,6.068693064,33.02221603,6.068693064,2,6.068693064,2,,,,,
047060,42.78962536,35.48186646,4.598350469,0.7061349,21.45015106,1,29.88628932,-8.436138263,29.88628932,-8.436138263,3,-8.436138263,3,,,,,
047080,71.43298969,29.73811049,1.04486164,1.718965924,10.15452539,1,32.92759055,-22.77306516,32.92759055,-22.77306516,4,-22.77306516,4,,,,,
047430,72.93195547,40.23981052,0.177637422,0.547715385,53.27635328,1,32.80554597,20.47080731,32.80554597,20.47080731,1,20.47080731,1,,,,,
047770,88.74546188,38.34126445,3.346174182,0.294584183,36.84210526,0,27.48811166,9.353993606,27.48811166,9.353993606,2,9.353993606,2,,,,,
047980,96.50256182,14.60711515,0,0.254904134,8.181818182,1,35.04953512,-26.86771694,35.04953512,-26.86771694,4,-26.86771694,4,,,,,
047990,61.49723936,19.62391514,0.409836066,8.389585342,28.10218978,1,33.48551977,-5.383329991,33.48551977,-5.383329991,3,-5.383329991,3,,,,,
048050,86.60513041,29.85897572,2.799278974,0.053016647,36.58536585,1,34.03265786,2.552707993,34.03265786,2.552707993,2,2.552707993,2,,,,,
048070,10.89478045,7.440658369,0.034006665,0.455689315,25.06203474,1,26.70127433,-1.639239586,26.70127433,-1.639239586,2,-1.639239586,2,,,,,
048080,39.97600349,28.99008607,0.054472165,0.403094019,17.39130435,0,22.73088442,-5.33958007,22.73088442,-5.33958007,3,-5.33958007,3,,,,,
048120,80.63069006,38.49759467,10.13938572,15.61613421,18.18181818,0,30.21165388,-12.0298357,30.21165388,-12.0298357,3,-12.0298357,3,,,,,
048130,86.19445499,30.14883721,1.172093023,0,4.379562044,1,33.98021103,-29.60064899,33.98021103,-29.60064899,4,-29.60064899,4,,,,,
048190,67.81502747,48.71152907,2.515876893,0.854909624,45.14563107,1,32.37435934,12.77127173,32.37435934,12.77127173,1,12.77127173,1,,,,,
048430,78.90326556,19.13639644,0.036083714,0,34.90566038,1,33.2652642,1.640396181,33.2652642,1.640396181,2,1.640396181,2,,,,,
048950,41.11579382,11.11274481,0.173498794,9.107216374,19.66101695,1,31.65182579,-11.99080884,31.65182579,-11.99080884,3,-11.99080884,3,,,,,
048980,3.639377342,17.6358328,0.291960407,0.407320373,79.0201005,1,25.97872658,53.04137393,25.97872658,53.04137393,1,53.04137393,1,,,,,
049000,69.50372056,57.15883011,6.455599364,0.247160596,18.18181818,0,25.59044544,-7.40862726,25.59044544,-7.40862726,3,-7.40862726,3,,,,,
049010,67.91078188,43.53683354,0.248270248,25.7020757,10.63829787,1,38.09095854,-27.45266066,38.09095854,-27.45266066,4,-27.45266066,4,,,,,
049070,63.03263611,21.71160817,2.712403855,0.061886659,67.49379653,1,31.72326439,35.77053214,31.72326439,35.77053214,1,35.77053214,1,,,,,
049100,26.53512601,19.15855753,0.005724098,0,13.04347826,0,21.32033441,-8.276856147,21.32033441,-8.276856147,3,-8.276856147,3,,,,,
04E00012,82.67550042,54.11598424,4.407229741,0,23.25581395,0,26.82525008,-3.569436125,26.82525008,-3.569436125,3,-3.569436125,3,,,,,
04E00013,52.48865545,20.01760385,0.446866854,0.36223298,16.8618267,1,30.7583483,-13.89652161,30.7583483,-13.89652161,4,-13.89652161,4,,,,,
04E00055,3.937007874,4.485850207,0.439131495,0.112832398,18.12865497,1,25.94026941,-7.811614441,25.94026941,-7.811614441,3,-7.811614441,3,,,,,
04E00092,16.55357829,6.702497629,0.733480873,1.074928865,12.94117647,1,27.39838966,-14.45721319,27.39838966,-14.45721319,4,-14.45721319,4,,,,,
04E00134,9.422759758,15.7682359,0.082772892,1.086394206,15.53398058,1,26.70180171,-11.16782112,26.70180171,-11.16782112,3,-11.16782112,3,,,,,
04E00336,72.01871304,40.84273101,19.51219512,0.157356412,64.0625,0,25.81642887,38.24607113,25.81642887,38.24607113,1,38.24607113,1,,,,,
04E00464,27.29495443,24.49024337,0,0.591975444,20,1,28.34071812,-8.340718115,28.34071812,-8.340718115,3,-8.340718115,3,,,,,
04E00480,82.91324328,24.04997397,0.364393545,1.887038001,29.74683544,1,34.09190629,-4.34507085,34.09190629,-4.34507085,3,-4.34507085,3,,,,,
04E00489,17.09959623,36.41254429,0.977562,1.312163758,22.54901961,1,27.50642124,-4.957401636,27.50642124,-4.957401636,3,-4.957401636,3,,,,,
04E00490,93.99729782,77.85212446,1.221144195,0,34.375,0,27.93542329,6.439576708,27.93542329,6.439576708,2,6.439576708,2,,,,,
04E00496,50.90109511,20.48641369,0.625841717,0.261427553,43.34975369,1,30.5795238,12.77022989,30.5795238,12.77022989,1,12.77022989,1,,,,,
04E00502,40.96855237,23.92550143,4.28113939,0.421371987,30.18867925,0,22.83240837,7.356270874,22.83240837,7.356270874,2,7.356270874,2,,,,,
04E00508,87.2992413,19.30753949,1.163560685,0.548670892,0,1,34.21456789,-34.21456789,34.21456789,-34.21456789,4,-34.21456789,4,,,,,
04E00512,5.907554438,2.57908827,0.852154896,1.387579654,25.89641434,1,26.42629385,-0.529879509,26.42629385,-0.529879509,2,-0.529879509,2,,,,,
04E00516,68.21004467,34.79581152,0.994764398,0.32460733,24.07407407,0,25.48138135,-1.407307277,25.48138135,-1.407307277,2,-1.407307277,2,,,,,
04E00519,57.18708924,23.00074687,0.863046665,0.406627756,46.61654135,1,31.22925634,15.38728501,31.22925634,15.38728501,1,15.38728501,1,,,,,
04E00527,2.710747316,4.584829918,76.07225861,0.517642087,45.56962025,1,25.91300866,19.65661159,25.91300866,19.65661159,1,19.65661159,1,,,,,
04E00551,85.30009182,48.86284209,25.12500672,4.185708909,38.57142857,1,34.85393943,3.717489146,34.85393943,3.717489146,2,3.717489146,2,,,,,
04E00754,94.32398574,9.327846365,0.510592897,0,28.4463895,1,34.77736249,-6.33097299,34.77736249,-6.33097299,3,-6.33097299,3,,,,,
04E01031,71.12287504,76.26866781,35.04718033,0,76.71232877,1,32.50234813,44.20998064,32.50234813,44.20998064,1,44.20998064,1,,,,,
04E01034,92.07811349,40.02069441,6.070361003,0,18.03278689,0,27.74723524,-9.714448351,27.74723524,-9.714448351,3,-9.714448351,3,,,,,
04E01069,85.63908695,26.82788671,0.854030501,0.126361656,30.45454545,1,33.95477805,-3.500232594,33.95477805,-3.500232594,3,-3.500232594,3,,,,,
04E01085,12.16413494,6.616169423,2.519709383,0.486937703,32.43243243,1,26.83292001,5.599512419,26.83292001,5.599512419,2,5.599512419,2,,,,,
04E01089,96.99958898,24.67490247,0.975292588,0,6.666666667,0,28.22981676,-21.5631501,28.22981676,-21.5631501,4,-21.5631501,4,,,,,
04E01090,30.42947779,3.861455652,0,0.3042359,2.777777778,0,21.77208075,-18.99430297,21.77208075,-18.99430297,4,-18.99430297,4,,,,,
04E01095,74.12663061,29.23760178,2.707870713,0.721687639,15.38461538,1,32.96265149,-17.57803611,32.96265149,-17.57803611,4,-17.57803611,4,,,,,
04E01125,70.37959222,26.1268893,4.850862722,0.82036649,44.20849421,1,32.61789669,11.59059752,32.61789669,11.59059752,1,11.59059752,1,,,,,
04E01135,8.826695371,18.32838694,5.462420791,0.497312906,1.492537313,0,19.69814085,-18.20560354,19.69814085,-18.20560354,4,-18.20560354,4,,,,,
04E01140,90.29962547,83.44803247,3.617434269,0,0,0,27.57284334,-27.57284334,27.57284334,-27.57284334,4,-27.57284334,4,,,,,
04E01146,63.21008056,25.79065497,0.367271985,0,32.3943662,1,31.72644902,0.667917175,31.72644902,0.667917175,2,0.667917175,2,,,,,
04E01160,46.57746752,5.151486189,0.535219344,0,39.17525773,1,30.09551704,9.079740693,30.09551704,9.079740693,2,9.079740693,2,,,,,
04E01161,87.80241935,53.05455733,9.016661222,0.228683437,0,0,27.38050351,-27.38050351,27.38050351,-27.38050351,4,-27.38050351,4,,,,,
04E01228,88.62189361,33.13220461,0.198126801,0.081051873,14.96062992,1,34.23685362,-19.2762237,34.23685362,-19.2762237,4,-19.2762237,4,,,,,
04E01256,90.59698762,24.40205516,4.754030591,0.206696982,10.06711409,1,34.45938372,-24.39226963,34.45938372,-24.39226963,4,-24.39226963,4,,,,,
04E01302,53.6995331,31.65454628,2.565608203,0.221328877,27.57281553,1,30.84471782,-3.271902287,30.84471782,-3.271902287,3,-3.271902287,3,,,,,
04E01304,50.2514142,17.35377742,2.041023558,0.609260764,26.41509434,1,30.59571323,-4.180618886,30.59571323,-4.180618886,3,-4.180618886,3,,,,,
04E01318,49.76516234,18.43351548,1.639344262,1.056466302,19.58762887,1,30.65075298,-11.06312411,30.65075298,-11.06312411,3,-11.06312411,3,,,,,
04E01384,65.6694177,32.10900474,21.3700991,14.03489875,46.96969697,0,28.38140926,18.5882877,28.38140926,18.5882877,1,18.5882877,1,,,,,
050030,38.26086957,27.22468219,0.735609199,0.099985716,43.24324324,1,29.30298845,13.94025479,29.30298845,13.94025479,1,13.94025479,1,,,,,
050040,25.70880973,5.982827914,1.997320667,0.983436853,32.95454545,1,28.27510247,4.679442988,28.27510247,4.679442988,2,4.679442988,2,,,,,
050080,94.07562382,28.7184595,0.73515462,0,17.5,1,34.75300904,-17.25300904,34.75300904,-17.25300904,4,-17.25300904,4,,,,,
050210,13.13750654,7.257612956,2.076064952,0.874359306,22.03389831,1,27.01735307,-4.983454767,27.01735307,-4.983454767,3,-4.983454767,3,,,,,
050220,67.90643738,18.63246005,4.283074247,23.42102402,22.15447154,1,37.56659187,-15.41212032,37.56659187,-15.41212032,4,-15.41212032,4,,,,,
050290,2.436969343,10.36641929,3.409090909,0.023191095,38.65979381,1,25.77259129,12.88720253,25.77259129,12.88720253,1,12.88720253,1,,,,,
050360,41.39486468,6.79453475,0.579479394,2.384566964,21.4797136,1,30.1350477,-8.655334092,30.1350477,-8.655334092,3,-8.655334092,3,,,,,
050560,2.093255067,5.176600442,0,0,15,0,18.92365573,-3.923655729,18.92365573,-3.923655729,3,-3.923655729,3,,,,,
050580,96.99585062,7.425715683,1.336302895,0.021728502,9.523809524,1,35.04434647,-25.52053694,35.04434647,-25.52053694,4,-25.52053694,4,,,,,
050640,3.449329615,2.881286528,0,0,26.40949555,1,25.86653274,0.542962814,25.86653274,0.542962814,2,0.542962814,2,,,,,
050840,11.59350917,8.270273746,0,0,47.82608696,1,26.6651206,21.16096636,26.6651206,21.16096636,1,21.16096636,1,,,,,
050920,50.21647081,6.320938405,0.365674123,0.218454671,30.10752688,1,30.50252154,-0.394994663,30.50252154,-0.394994663,2,-0.394994663,2,,,,,
050960,28.30413648,5.632970188,0,3.234524111,19.56521739,0,22.23674319,-2.671525796,22.23674319,-2.671525796,3,-2.671525796,3,,,,,
050990,7.585407249,4.476212796,1.637148883,0.200877164,31.83716075,1,26.31824107,5.518919678,26.31824107,5.518919678,2,5.518919678,2,,,,,
051020,51.1927851,5.199352269,1.072256992,0.332618495,17.53246753,1,30.62447787,-13.09201033,30.62447787,-13.09201033,4,-13.09201033,4,,,,,
0510220,86.19905956,8.267956296,0.440623321,0,39.85680191,1,33.98066254,5.876139372,33.98066254,5.876139372,2,5.876139372,2,,,,,
051030,98.21656051,13.99760383,1.757188498,0,24.76190476,1,35.15905385,-10.39714908,35.15905385,-10.39714908,3,-10.39714908,3,,,,,
051050,97.5468088,10.47417778,0.898164047,0.125478801,21.47239264,1,35.12220204,-13.64980941,35.12220204,-13.64980941,4,-13.64980941,4,,,,,
0510700,22.42557784,11.27201063,1.101066792,0.098539051,39.33518006,1,27.74990653,11.58527352,27.74990653,11.58527352,1,11.58527352,1,,,,,
0511020,92.84207915,21.53562654,0.479115479,0.153562654,27.13178295,1,34.66732446,-7.535541512,34.66732446,-7.535541512,3,-7.535541512,3,,,,,
0512480,97.81382719,4.082033809,0.458655484,0.006552221,4.700854701,1,35.12106832,-30.42021362,35.12106832,-30.42021362,4,-30.42021362,4,,,,,
0512780,82.26041363,25.56483637,0.462138847,0,52.67379679,1,33.59445361,19.07934318,33.59445361,19.07934318,1,19.07934318,1,,,,,
0513810,82.54267463,21.38763198,1.055806938,0.36199095,32.14285714,1,33.70527771,-1.562420567,33.70527771,-1.562420567,2,-1.562420567,2,,,,,
0514720,81.99346913,11.0689806,2.275047397,1.239609159,18.94736842,1,33.85300707,-14.90563864,33.85300707,-14.90563864,4,-14.90563864,4,,,,,
0515160,80.1696816,28.89644311,15.86333796,0.548893636,30.17751479,1,33.51552103,-3.338006236,33.51552103,-3.338006236,3,-3.338006236,3,,,,,
0515200,63.66409813,14.44988229,4.736092182,0,41.31578947,1,31.77096829,9.544821183,31.77096829,9.544821183,2,9.544821183,2,,,,,
0516210,91.35626955,10.3311913,0.222441918,0.123578843,21.51162791,1,34.51474445,-13.00311655,34.51474445,-13.00311655,4,-13.00311655,4,,,,,
0516380,42.94981761,15.48033206,0.3092385,4.923886833,19.28571429,1,30.87078353,-11.58506925,30.87078353,-11.58506925,3,-11.58506925,3,,,,,
051660,4.159117114,3.332295235,1.058860168,0,23.32268371,1,25.93613185,-2.613448143,25.93613185,-2.613448143,3,-2.613448143,3,,,,,
0516700,82.39213198,30.37878788,0.106060606,0.727272727,15.49295775,1,33.77441858,-18.28146083,33.77441858,-18.28146083,4,-18.28146083,4,,,,,
051680,2.561850388,3.477915895,1.04469717,0.119016133,35.48387097,0,18.99694156,16.48692941,18.99694156,16.48692941,1,16.48692941,1,,,,,
0516820,48.41118092,5.432268015,1.730785708,0.779710393,4.225352113,1,30.45441783,-26.22906572,30.45441783,-26.22906572,4,-26.22906572,4,,,,,
0517410,83.05434533,27.61035217,0,0,5.882352941,0,26.8623982,-20.98004526,26.8623982,-20.98004526,4,-20.98004526,4,,,,,
051750,93.62519539,17.47174893,0.703788278,0.099537444,20.32332564,1,34.73170472,-14.40837909,34.73170472,-14.40837909,4,-14.40837909,4,,,,,
051770,91.61230196,23.41113936,0.0231107,0.0231107,31.11111111,0,27.70686785,3.404243259,27.70686785,3.404243259,2,3.404243259,2,,,,,
051780,62.99880526,11.06125196,11.68947723,1.36863361,6.153846154,0,25.21019175,-19.0563456,25.21019175,-19.0563456,4,-19.0563456,4,,,,,
051810,77.06843718,18.22189566,100,0,13.95348837,0,26.27544238,-12.321954,26.27544238,-12.321954,3,-12.321954,3,,,,,
051820,83.99071926,29.94434137,24.2393321,0.250463822,27.90697674,0,27.01174521,0.89523153,27.01174521,0.89523153,2,0.89523153,2,,,,,
0518270,90.60446247,30.90432689,0.092061469,0.106224772,38.21656051,1,34.43703895,3.779521555,34.43703895,3.779521555,2,3.779521555,2,,,,,
0518280,55.8544329,19.68368013,2.143012659,1.33743896,11.12115732,1,31.31238147,-20.19122415,31.31238147,-20.19122415,4,-20.19122415,4,,,,,
0518290,55.40342298,4.802409129,0.248309383,1.637785292,58.82352941,1,31.33714445,27.48638497,31.33714445,27.48638497,1,27.48638497,1,,,,,
051830,69.48087062,8.803499253,11.83212447,0.603510326,19.14191419,1,32.47996115,-13.33804696,32.47996115,-13.33804696,4,-13.33804696,4,,,,,
0518310,87.79098047,19.88868034,0,0,53.08641975,1,34.13676036,18.94965939,34.13676036,18.94965939,1,18.94965939,1,,,,,
0518330,58.64594675,5.546658902,0.247488717,0,27.56410256,1,31.27890709,-3.714804524,31.27890709,-3.714804524,3,-3.714804524,3,,,,,
051980,4.401563115,4.851792211,0.659032624,0.211725413,41.84914842,1,26.00853696,15.84061146,26.00853696,15.84061146,1,15.84061146,1,,,,,
052030,67.97848005,15.43136701,21.11017029,1.16850127,47.60994264,1,32.46241657,15.14752607,32.46241657,15.14752607,1,15.14752607,1,,,,,
052070,97.80066329,10.20458265,4.181669394,0,0.754716981,1,35.11827252,-34.36355554,35.11827252,-34.36355554,4,-34.36355554,4,,,,,
052090,95.37760911,5.220713073,0.48811545,0.084889643,9.722222222,1,34.90017539,-25.17795316,34.90017539,-25.17795316,4,-25.17795316,4,,,,,
052130,8.126908721,4.053312987,0.059607544,0.066760449,28.87537994,1,26.34053307,2.534846867,26.34053307,2.534846867,2,2.534846867,2,,,,,
052180,13.21166855,4.764170178,1.794209596,1.699062118,24.32432432,1,27.21405324,-2.889728921,27.21405324,-2.889728921,3,-2.889728921,3,,,,,
052200,26.49269759,6.580157352,9.083478083,0.408705426,6.25,1,28.21995604,-21.96995604,28.21995604,-21.96995604,4,-21.96995604,4,,,,,
052250,5.064854849,13.12724502,0.457167737,0.348318276,44.79166667,1,26.10495124,18.68671543,26.10495124,18.68671543,1,18.68671543,1,,,,,
052270,5.314841673,4.715536929,0.316209501,0,13.75,1,26.04945789,-12.29945789,26.04945789,-12.29945789,3,-12.29945789,3,,,,,
052360,84.81637013,4.793812343,2.631578947,0.030411159,34.86766398,1,33.85206639,1.015597594,33.85206639,1.015597594,2,1.015597594,2,,,,,
0526100,87.91006324,33.59976317,1.392765514,0.593475993,27.36051502,1,34.28475421,-6.92423919,34.28475421,-6.92423919,3,-6.92423919,3,,,,,
0526110,64.909412,20.5469978,1.496384785,0.257780572,38.69209809,1,31.95228941,6.739808683,31.95228941,6.739808683,2,6.739808683,2,,,,,
0526690,39.58385404,15.75025539,1.742683733,0,48.71794872,0,22.599844,26.11810472,22.599844,26.11810472,1,26.11810472,1,,,,,
052700,14.0014385,5.975274725,0,0,30.76923077,0,20.09132777,10.677903,20.09132777,10.677903,2,10.677903,2,,,,,
052710,5.608638235,14.32357043,0.09762901,0,37.93103448,0,19.26836109,18.6626734,19.26836109,18.6626734,1,18.6626734,1,,,,,
052760,71.96483238,9.610372025,3.476524153,0,30.20667727,1,32.58490732,-2.378230058,32.58490732,-2.378230058,3,-2.378230058,3,,,,,
052900,3.781423843,3.754522493,1.925046078,0.1501809,4.47761194,0,19.1236867,-14.64607476,19.1236867,-14.64607476,4,-14.64607476,4,,,,,
052910,20.28654929,11.07932234,0.87512622,0.987321889,8,0,20.93440281,-12.93440281,20.93440281,-12.93440281,4,-12.93440281,4,,,,,
053020,88.28231737,39.07620614,6.932565789,1.949013158,40.58679707,1,34.6326129,5.954184164,34.6326129,5.954184164,2,5.954184164,2,,,,,
053060,91.60109606,21.77311631,0.200366101,0.452678969,53.95061728,1,34.61434309,19.3362742,34.61434309,19.3362742,1,19.3362742,1,,,,,
0530890,90.67770623,9.910979228,1.928783383,0.118694362,23.91304348,0,27.63717974,-3.724136262,27.63717974,-3.724136262,3,-3.724136262,3,,,,,
0530900,74.75407581,4.715174725,1.448061273,0.287218765,20.90909091,1,32.92438215,-12.01529124,32.92438215,-12.01529124,3,-12.01529124,3,,,,,
0530920,45.96132252,11.30622817,0.209110567,0.049901385,25.6097561,1,30.04656214,-4.43680604,30.04656214,-4.43680604,3,-4.43680604,3,,,,,
053110,50.12396444,9.947363726,1.174651322,1.35010557,16.21621622,1,30.75338254,-14.53716632,30.75338254,-14.53716632,4,-14.53716632,4,,,,,
053150,50.0569152,6.545124336,4.135233305,0.104777871,39.06633907,1,30.4607654,8.605573669,30.4607654,8.605573669,2,8.605573669,2,,,,,
053160,4.42703589,6.70691906,0.897519582,0.375326371,12.06896552,1,26.04861265,-13.97964713,26.04861265,-13.97964713,4,-13.97964713,4,,,,,
053200,65.41691921,14.25840025,1.970173076,0.053202986,36.09022556,1,31.95506372,4.135161845,31.95506372,4.135161845,2,4.135161845,2,,,,,
053210,93.43835161,22.06155898,0.203558769,0.080721581,44.00341443,1,34.70906166,9.294352769,34.70906166,9.294352769,2,9.294352769,2,,,,,
053280,95.79948069,22.09470338,0.161004004,0,16,1,34.92204402,-18.92204402,34.92204402,-18.92204402,4,-18.92204402,4,,,,,
053300,56.09011264,4.724481824,1.608529804,0.041362195,6.802721088,1,31.03779212,-24.23507103,31.03779212,-24.23507103,4,-24.23507103,4,,,,,
053320,42.55081048,4.373412962,0.987369086,0.452271712,23.71695179,1,29.80456153,-6.087609744,29.80456153,-6.087609744,3,-6.087609744,3,,,,,
0534830,49.657181,13.82267285,3.44623018,0.258871751,17.01427003,1,30.45696318,-13.44269314,30.45696318,-13.44269314,4,-13.44269314,4,,,,,
0535370,96.20371331,22.61361381,2.748561222,0.138916452,77.33333333,1,34.99358964,42.33974369,34.99358964,42.33974369,1,42.33974369,1,,,,,
0537520,86.11417371,19.77025393,5.166538419,0.192371111,32.67973856,1,34.01652517,-1.336786604,34.01652517,-1.336786604,2,-1.336786604,2,,,,,
0537580,7.313106909,27.58233533,0.291084498,0.170492349,17.35015773,1,26.28456115,-8.934403422,26.28456115,-8.934403422,3,-8.934403422,3,,,,,
0537600,7.93336632,27.0276863,0.187014677,0.353701671,33.89830508,0,19.5775579,14.32074718,19.5775579,14.32074718,1,14.32074718,1,,,,,
0537630,5.580104501,3.212971678,0.152591198,0,33.83233533,1,26.07546857,7.756866758,26.07546857,7.756866758,2,7.756866758,2,,,,,
0537670,32.43138018,5.378409527,0.653092585,1.152516327,19.44444444,0,22.16322355,-2.718779108,22.16322355,-2.718779108,3,-2.718779108,3,,,,,
056230,58.51718394,16.50048247,5.599871341,0.681891283,18.18181818,1,31.42290646,-13.24108828,31.42290646,-13.24108828,4,-13.24108828,4,,,,,
056420,96.56678791,23.72728807,3.887045058,0,29.30232558,1,34.9972833,-5.694957719,34.9972833,-5.694957719,3,-5.694957719,3,,,,,
056430,38.83140841,5.538358259,4.385932197,0,28.3062645,1,29.33596738,-1.02970288,29.33596738,-1.02970288,2,-1.02970288,2,,,,,
056440,41.12494724,7.14496854,1.934039948,0.304041214,29.53020134,1,29.63069926,-0.100497913,29.63069926,-0.100497913,2,-0.100497913,2,,,,,
056620,97.4905482,28.10994741,0.649608909,0.220955411,34.375,1,35.13861561,-0.763615609,35.13861561,-0.763615609,2,-0.763615609,2,,,,,
056730,23.88898647,28.32799055,0.202463304,0,25,0,21.06086384,3.939136163,21.06086384,3.939136163,2,3.939136163,2,,,,,
056750,71.14185799,25.762175,0.343143724,0.791870133,28.86597938,1,32.68609623,-3.820116844,32.68609623,-3.820116844,3,-3.820116844,3,,,,,
056770,96.14282302,39.62807173,0.475979632,0.022138588,53.08641975,1,34.96079595,18.1256238,34.96079595,18.1256238,1,18.1256238,1,,,,,
056900,18.69209809,3.667321546,1.106017609,0.014552863,17.59259259,1,27.36452443,-9.771931838,27.36452443,-9.771931838,3,-9.771931838,3,,,,,
056960,85.31053733,64.80604534,1.14861461,0.110831234,65.88235294,1,33.91899448,31.96335847,33.91899448,31.96335847,1,31.96335847,1,,,,,
057030,30.525,3.631198877,1.091755365,0.061603751,18.99827288,1,28.53562189,-9.537349002,28.53562189,-9.537349002,3,-9.537349002,3,,,,,
057110,19.21732375,9.035155495,2.482132509,0.347691713,9.677419355,0,20.68264023,-11.00522087,20.68264023,-11.00522087,3,-11.00522087,3,,,,,
057260,60.25056067,17.24089831,0.418468406,0.069744734,18.75,0,24.642364,-5.892363996,24.642364,-5.892363996,3,-5.892363996,3,,,,,
057270,40.74864236,10.36663303,0.787083754,0.645812311,3.333333333,0,22.86239709,-19.52906376,22.86239709,-19.52906376,4,-19.52906376,4,,,,,
057440,92.75966909,8.654796191,1.45683113,0.21862978,19.52440551,1,34.67418907,-15.14978357,34.67418907,-15.14978357,4,-15.14978357,4,,,,,
057480,52.55763493,15.76402321,6.898774984,0.182677842,34.62469734,1,30.72386969,3.900827645,30.72386969,3.900827645,2,3.900827645,2,,,,,
057580,88.77877591,7.312589232,11.69740471,0.101699556,21.70542636,1,34.25697953,-12.55155318,34.25697953,-12.55155318,3,-12.55155318,3,,,,,
057880,78.09619421,28.23683065,3.935568132,0.557248585,16.19047619,1,33.31412166,-17.12364547,33.31412166,-17.12364547,4,-17.12364547,4,,,,,
058470,78.53314026,36.96175126,2.826557614,0,34.12969283,1,33.22897109,0.900721743,33.22897109,0.900721743,2,0.900721743,2,,,,,
058480,70.95332419,25.88364325,0.847499875,0.079764694,40.11299435,1,32.50404396,7.608950387,32.50404396,7.608950387,2,7.608950387,2,,,,,
058490,44.80257857,18.55216466,17.07594038,0.085166785,26.14107884,1,29.94104023,-3.799961391,29.94104023,-3.799961391,3,-3.799961391,3,,,,,
058660,91.83604336,6.573984266,2.586485613,0.506520099,2.473498233,1,34.64974805,-32.17624982,34.64974805,-32.17624982,4,-32.17624982,4,,,,,
058870,83.99184058,27.61704366,3.215026147,1.686418913,42.17926186,1,34.1515888,8.02767306,34.1515888,8.02767306,2,8.02767306,2,,,,,
059110,96.98236982,5.967902363,0.021505954,0,10.80508475,1,35.03803371,-24.23294897,35.03803371,-24.23294897,4,-24.23294897,4,,,,,
059300,96.43102602,14.30899765,5.752360865,0,14.0625,1,34.983971,-20.921471,34.983971,-20.921471,4,-20.921471,4,,,,,
059700,51.07575367,10.12096255,7.766053275,0,27.39726027,1,30.5366022,-3.139341923,30.5366022,-3.139341923,3,-3.139341923,3,,,,,
059720,84.58918211,22.21846647,1.389432485,0.103184487,30.96903097,1,33.84650467,-2.877473703,33.84650467,-2.877473703,3,-2.877473703,3,,,,,
059880,84.39610761,16.67754569,1.789599652,0.266536118,36.02251407,1,33.86509317,2.157420905,33.86509317,2.157420905,2,2.157420905,2,,,,,
